Sample Time,Sample #,Main Batt,Vtherm,Vint,Vext Ref,Iso Batt,Controller Temp,pH Temp,Pressure (dBar),pH Int,pH Ext,Counter Leak,Substrate Leak,P/N,S/N,Oxygen uM,O2 Sat,Optode Temp,SBE Temp,Conductivity,Salinity,Unnamed: 22,O2_corr uM,pH Int recalc,pH Ext recalc
2020-02-07 18:00:25,#0000773,17.48,1.36166,0.070564,-0.87241,5.74,14.79,14.190999999999999,5.414408575400651,8.486623,   -inf,0.0,1.2431,4835,496,305.09,95.48100000000001,14.335,14.2985,4.0559,33.457,,248.25084748249736,8.298109866694684,8.179136447872423
2020-02-07 18:30:25,#0000774,17.48,1.36175,0.073014,-0.874398,5.73,14.76,14.189,5.206491446370344,8.52962,   -inf,0.0,1.2483,4835,496,309.34,96.89,14.372,14.3707,4.0627,33.4571,,251.7360217457115,8.340553145908794,8.143163572674824
2020-02-07 19:00:25,#0000775,17.48,1.36038,0.071237,-0.873273,5.73,14.75,14.225,5.037574317340039,8.498077,   -inf,0.0,1.2465,4835,496,309.08299999999997,96.913,14.421,14.4132,4.067130000000001,33.461,,251.53638118586642,8.309107808675751,8.162277139858432
2020-02-07 19:30:25,#0000776,17.48,1.35886,0.069525,-0.8729879999999999,5.74,14.81,14.265,4.840657188309733,8.467645,   -inf,0.0,1.243,4835,496,308.123,96.69200000000001,14.459000000000001,14.4479,4.07293,33.4843,,250.7312238363137,8.278864460720813,8.167061505501959
2020-02-07 20:00:25,#0000777,17.48,1.35679,0.075485,-0.871246,5.74,14.8,14.319,4.672740059279428,8.571585,   -inf,0.0,1.2445,4835,496,315.785,99.25200000000001,14.530999999999999,14.5263,4.07846,33.4672,,257.02370137105447,8.382739083175595,8.196116311439866
2020-02-07 20:30:25,#0000778,17.48,1.35566,0.07587999999999999,-0.869658,5.73,14.86,14.349,4.595822930249123,8.578206,   -inf,0.0,1.2411,4835,496,316.278,99.447,14.549000000000001,14.5285,4.079359999999999,33.4735,,257.4152151346157,8.389643154822494,8.223991171309082
2020-02-07 21:00:25,#0000779,17.48,1.3552899999999999,0.072563,-0.870984,5.74,14.88,14.357999999999999,4.438905801218818,8.519965,   -inf,0.0,1.2383,4835,496,316.019,99.37899999999999,14.555,14.55,4.0789,33.4508,,257.2478997782456,8.331380834111648,8.200102018678292
2020-02-07 21:30:25,#0000780,17.48,1.35559,0.07244,-0.87377,5.73,14.92,14.350999999999999,4.337988672188511,8.517884,   -inf,0.0,1.2366,4835,496,316.95799999999997,99.62,14.53,14.5112,4.073919999999999,33.4386,,258.01505450469585,8.329499890843042,8.151727447388165
2020-02-07 22:00:25,#0000781,17.48,1.3566799999999999,0.073016,-0.8730899999999999,5.73,14.86,14.322000000000001,4.249071543158206,8.528273,   -inf,0.0,1.2402,4835,496,316.08299999999997,99.27799999999999,14.5,14.4879,4.07177,33.439,,257.29193487212433,8.339756668476621,8.16400951971884
2020-02-07 22:30:25,#0000782,17.47,1.35551,0.072187,-0.873698,5.73,14.9,14.352,4.1631544141279,8.513425999999999,   -inf,0.0,1.2384,4835,496,316.945,99.654,14.548,14.5392,4.07648,33.438,,258.0153910945362,8.324870205848823,8.152545487341227
2020-02-07 23:00:25,#0000783,17.47,1.35464,0.07131,-0.8720979999999999,5.74,14.9,14.376,4.086237285097595,8.497813,   -inf,0.0,1.2367,4835,496,317.216,99.785,14.569,14.5526,4.07782,33.4386,,258.23987452907136,8.309413019566604,8.18037389374146
2020-02-07 23:30:25,#0000784,17.47,1.35304,0.070628,-0.8719620000000001,5.73,14.97,14.417,3.98632015606729,8.485441999999999,   -inf,0.0,1.2315,4835,496,315.459,99.33,14.614,14.5736,4.08085,33.4482,,256.80201133929916,8.297320266266842,8.182563850769206
2020-02-08 00:00:25,#0000785,17.47,1.3519,0.07152,-0.873655,5.73,14.96,14.447000000000001,3.9924030270369837,8.500755,   -inf,0.0,1.2328,4835,496,316.137,99.603,14.642000000000001,14.6222,4.08418,33.4368,,257.39182688808023,8.31260476748132,8.151992471607025
2020-02-08 00:30:25,#0000786,17.47,1.35179,0.07445399999999999,-0.871925,5.74,14.98,14.45,3.994485898006679,8.55215,   -inf,0.0,1.2329,4835,496,321.32599999999996,101.226,14.636,14.5842,4.08169,33.4468,,261.5847942062558,8.364261356377112,8.183026344438309
2020-02-08 01:00:25,#0000787,17.47,1.35284,0.07429,-0.8722059999999999,5.74,14.96,14.423,4.039568768976373,8.549555,   -inf,0.0,1.2343,4835,496,322.998,101.66799999999999,14.597999999999999,14.5764,4.07719,33.4124,,262.998889432786,8.361444686207548,8.177739056365368
2020-02-08 01:30:25,#0000788,17.47,1.35269,0.07413,-0.872216,5.74,14.97,14.427,4.112651639946067,8.546714999999999,   -inf,0.0,1.2343,4835,496,323.48400000000004,101.859,14.615,14.6071,4.08094,33.4202,,263.3953016469011,8.358422461990017,8.177194857317156
2020-02-08 02:00:25,#0000789,17.47,1.34566,0.071297,-0.8697450000000001,5.73,15.04,14.612,4.264734510915763,8.495168,   -inf,0.0,1.2307,4835,496,322.119,102.007,14.876,14.9206,4.11224,33.4359,,262.3891606007976,8.306618367706308,8.215751483314644
2020-02-08 02:30:25,#0000790,17.47,1.3445,0.073211,-0.871705,5.73,15.23,14.642000000000001,4.393817381885457,8.528369,   -inf,0.0,1.2195,4835,496,324.308,102.61200000000001,14.837,14.8431,4.10193,33.4087,,264.18542426331396,8.340653127483744,8.182288746198807
2020-02-08 03:00:25,#0000791,17.47,1.33746,0.071937,-0.874125,5.74,15.2,14.828,4.607900252855151,8.504161,   -inf,0.0,1.2218,4835,496,319.439,101.639,15.095999999999998,15.1408,4.138330000000001,33.4835,,260.2227144179747,8.316273872040359,8.136382657259285
2020-02-08 03:30:25,#0000792,17.46,1.33685,0.069063,-0.872657,5.74,15.34,14.844000000000001,4.789983123824846,8.453702999999999,   -inf,0.0,1.2132,4835,496,318.525,101.234,15.044,15.0011,4.12456,33.4786,,259.43059578923834,8.266984494537583,8.164154370937991
2020-02-08 04:00:25,#0000793,17.47,1.3361,0.069233,-0.8719819999999999,5.72,15.36,14.864,4.93106599479454,8.456477,   -inf,0.0,1.2134,4835,496,319.291,101.514,15.06,15.0495,4.128769999999999,33.4753,,260.0806959520924,8.269626970610783,8.175157184298007
2020-02-08 04:30:25,#0000794,17.46,1.33592,0.069537,-0.872135,5.72,15.41,14.869000000000002,5.0631488657642345,8.461745,   -inf,0.0,1.2125,4835,496,317.238,100.854,15.057,15.0365,4.12825,33.4816,,258.39422057315807,8.275032213839188,8.17277369628195
2020-02-08 05:00:25,#0000795,17.46,1.3347,0.06776900000000001,-0.872936,5.74,15.39,14.901,5.080231736733929,8.430477999999999,   -inf,0.0,1.2116,4835,496,312.32599999999996,99.38,15.097000000000001,15.0901,4.1348,33.495,,254.3939247111405,8.243751681547131,8.158120348594203
2020-02-08 05:30:25,#0000796,17.46,1.33481,0.069478,-0.8745870000000001,5.74,15.44,14.898,5.137314607703623,8.460417999999999,   -inf,0.0,1.2115,4835,496,312.143,99.287,15.081,15.0634,4.13092,33.4828,,254.25374308143552,8.27381615580764,8.129493622987194
2020-02-08 06:00:25,#0000797,17.46,1.3351600000000001,0.068377,-0.8757389999999999,5.72,15.41,14.889000000000001,5.1153974786733185,8.441241,   -inf,0.0,1.2098,4835,496,309.02099999999996,98.27,15.07,15.0522,4.13171,33.4995,,251.68029974123084,8.25463951159698,8.109757596364283
2020-02-08 06:30:25,#0000798,17.46,1.33569,0.069326,-0.8751629999999999,5.74,15.42,14.875,5.019480349643012,8.457995,   -inf,0.0,1.212,4835,496,308.365,98.022,15.052,15.0351,4.1298,33.4969,,251.142522410526,8.271351800840282,8.120057457800463
2020-02-08 07:00:25,#0000799,17.46,1.33661,0.069698,-0.8718299999999999,5.73,15.38,14.850999999999999,4.944563220612706,8.464735000000001,   -inf,0.0,1.2124,4835,496,309.107,98.199,15.024000000000001,15.0054,4.126869999999999,33.4958,,251.73618389454734,8.278061286154548,8.178794580695241
2020-02-08 07:30:25,#0000800,17.46,1.33701,0.073719,-0.872365,5.74,15.39,14.84,4.865646091582401,8.535214,   -inf,0.0,1.2122,4835,496,311.79400000000004,99.04299999999999,15.02,15.0032,4.1265,33.4943,,253.92529459765154,8.348404197800788,8.169450579418294
2020-02-08 08:00:25,#0000801,17.46,1.33721,0.070622,-0.872582,5.74,15.36,14.835,4.795728962552095,8.481081,   -inf,0.0,1.2115,4835,496,310.70099999999996,98.68700000000001,15.015,15.0017,4.126180000000001,33.4928,,253.03632557162572,8.294247651135576,8.165657421659803
2020-02-08 08:30:25,#0000802,17.46,1.33812,0.069563,-0.8720959999999999,5.72,15.41,14.811,4.72881183352179,8.462794,   -inf,0.0,1.2097,4835,496,309.486,98.236,14.985,14.9601,4.12246,33.4948,,252.02670355955698,8.276010811321727,8.174835913508208
2020-02-08 09:00:25,#0000803,17.46,1.33847,0.0699,-0.874338,5.73,15.34,14.800999999999998,4.650894704491485,8.468784,   -inf,0.0,1.2145,4835,496,308.862,98.03299999999999,14.982000000000001,14.9651,4.1230400000000005,33.4957,,251.5185126663289,8.28187146858466,8.135552450778224
2020-02-08 09:30:25,#0000804,17.45,1.33905,0.071543,-0.871559,5.72,15.35,14.786,4.634977575461179,8.497686999999999,   -inf,0.0,1.2142,4835,496,308.028,97.727,14.963,14.9373,4.11966,33.4889,,250.83875449353746,8.310805591029219,8.184503139165482
2020-02-08 10:00:25,#0000805,17.46,1.34037,0.071788,-0.8725620000000001,5.73,15.31,14.751,4.586060446430873,8.502343,   -inf,0.0,1.2172,4835,496,306.328,97.098,14.92,14.9054,4.1150400000000005,33.4744,,249.46373462902176,8.3153148318823,8.167249107867534
2020-02-08 10:30:25,#0000806,17.45,1.34133,0.068777,-0.8736879999999999,5.73,15.29,14.725999999999999,4.564143317400568,8.449887,   -inf,0.0,1.2158,4835,496,305.048,96.65100000000001,14.9,14.8878,4.11359,33.4764,,248.4112344914705,8.26275410958127,8.147850111897853
2020-02-08 11:00:25,#0000807,17.45,1.34175,0.072399,-0.874022,5.73,15.24,14.715,4.614226188370262,8.513403,   -inf,0.0,1.2191,4835,496,306.37,97.053,14.892000000000001,14.8767,4.1136099999999995,33.486,,249.46908514279605,8.326206827488969,8.142313933210914
2020-02-08 11:30:25,#0000808,17.45,1.34388,0.070511,-0.874726,5.72,15.19,14.658,4.681309059339957,8.480917999999999,   -inf,0.0,1.2195,4835,496,306.27299999999997,96.90299999999999,14.835999999999999,14.8302,4.10839,33.4785,,249.38389776548289,8.29349283064332,8.130608628102879
2020-02-08 12:00:25,#0000809,17.45,1.3501,0.07279400000000001,-0.871915,5.73,15.1,14.495,4.774391930309651,8.522598,   -inf,0.0,1.2254,4835,496,307.28700000000003,96.774,14.622,14.5777,4.08214,33.4566,,250.14447259377172,8.335231444753237,8.183441935141987
2020-02-08 12:30:25,#0000810,17.45,1.35016,0.071787,-0.873817,5.73,15.06,14.493,4.9364748012793465,8.504963,   -inf,0.0,1.2285,4835,496,306.345,96.589,14.675,14.668,4.09392,33.4863,,249.3688044119575,8.316959775555821,8.149144968343098
2020-02-08 13:00:25,#0000811,17.45,1.3494899999999999,0.07244600000000001,-0.8748969999999999,5.74,15.05,14.511,5.12855767224904,8.516333,   -inf,0.0,1.2278,4835,496,304.54200000000003,96.061,14.695,14.6824,4.09534,33.4869,,247.90737851459755,8.328397699662172,8.13001950275561
2020-02-08 13:30:25,#0000812,17.45,1.34969,0.07244,-0.8727020000000001,5.75,15.09,14.505999999999998,5.3086405432187345,8.516275,   -inf,0.0,1.2283,4835,496,303.779,95.81,14.69,14.6769,4.09605,33.498,,247.26862689983983,8.328331403882764,8.168695919646256
2020-02-08 14:00:25,#0000813,17.45,1.34965,0.068452,-0.872711,5.73,15.05,14.507,5.494723414188429,8.446399000000001,   -inf,0.0,1.2292,4835,496,302.858,95.515,14.687999999999999,14.6757,4.09629,33.5013,,246.51494014969057,8.258509862394707,8.168603723778622
2020-02-08 14:30:25,#0000814,17.45,1.35009,0.074383,-0.872609,5.74,15.06,14.495,5.684806285158124,8.550429,   -inf,0.0,1.2284,4835,496,302.559,95.39399999999999,14.675,14.6602,4.094930000000001,33.5023,,246.2655167833884,8.362472928499749,8.170645688270987
2020-02-08 15:00:25,#0000815,17.45,1.34985,0.07380700000000001,-0.873423,5.74,15.03,14.501,5.790889156127818,8.540283,   -inf,0.0,1.2303,4835,496,302.276,95.33,14.687000000000001,14.6756,4.09645,33.5028,,246.04123006887338,8.352276785067064,8.156159356015195
2020-02-08 15:30:25,#0000816,17.44,1.35006,0.072017,-0.8739549999999999,5.74,15.07,14.495999999999999,5.902972027097514,8.508975,   -inf,0.0,1.2285,4835,496,301.643,95.11200000000001,14.677999999999999,14.6659,4.0955699999999995,33.5032,,245.52250575833875,8.321001937433596,8.147000198176764
2020-02-08 16:00:25,#0000817,17.44,1.35028,0.068909,-0.8718879999999999,5.74,15.03,14.49,5.958054898067208,8.454578,   -inf,0.0,1.2326,4835,496,301.126,94.939,14.673,14.6602,4.09489,33.5019,,245.10188300628226,8.266617863389484,8.183265441048745
2020-02-08 16:30:25,#0000818,17.44,1.35017,0.070748,-0.8744200000000001,5.74,15.05,14.493,5.963137769036902,8.486772,   -inf,0.0,1.2316,4835,496,300.068,94.61,14.675999999999998,14.6613,4.09479,33.5,,244.24404727602501,8.298812902199595,8.138883740626188
2020-02-08 17:00:25,#0000819,17.44,1.35009,0.07092000000000001,-0.873999,5.74,15.03,14.495,5.913220640006597,8.489765,   -inf,0.0,1.2324,4835,496,299.64599999999996,94.48200000000001,14.677999999999999,14.6625,4.09499,33.5008,,243.89942409279718,8.30181643078792,8.146248531198584
2020-02-08 17:30:25,#0000820,17.44,1.34992,0.07251200000000001,-0.873807,5.72,15.06,14.499,5.782303510976291,8.517610000000001,   -inf,0.0,1.2307,4835,496,300.579,94.787,14.683,14.666,4.09545,33.502,,244.65736397756064,8.329668992039394,8.1495732428143
2020-02-08 18:00:25,#0000821,17.44,1.3496299999999999,0.068339,-0.872817,5.73,15.04,14.507,5.619386381945985,8.444422,   -inf,0.0,1.2284,4835,496,303.188,95.62799999999999,14.692,14.6773,4.09647,33.5015,,246.78484581306523,8.256520351752057,8.166725550775803
2020-02-08 18:30:25,#0000822,17.44,1.34989,0.07155800000000001,-0.874001,5.72,15.07,14.5,5.48146925291568,8.500881,   -inf,0.0,1.2311,4835,496,308.082,97.154,14.684000000000001,14.6718,4.09232,33.4685,,250.81613784922118,8.312923292561509,8.145612207829345
2020-02-08 19:00:25,#0000823,17.44,1.349,0.071895,-0.874426,5.74,15.05,14.524000000000001,5.296552123885374,8.506548,   -inf,0.0,1.2294,4835,496,310.498,97.979,14.713,14.7024,4.09545,33.4706,,252.79048538237998,8.318609620781684,8.137726161082453
2020-02-08 19:30:25,#0000824,17.44,1.34776,0.069851,-0.8735040000000001,5.73,15.1,14.556,5.054634994855069,8.470412,   -inf,0.0,1.2272,4835,496,310.427,98.029,14.747,14.7348,4.09856,33.471,,252.7430101157735,8.282599259874805,8.153370992836647
2020-02-08 20:00:25,#0000825,17.44,1.34554,0.074167,-0.8731620000000001,5.73,15.12,14.615,4.923717865824764,8.545399,   -inf,0.0,1.2255,4835,496,314.822,99.56,14.814,14.811,4.10332,33.4489,,256.38591384643695,8.357612352158938,8.157859731495554
2020-02-08 20:30:25,#0000826,17.44,1.34423,0.072176,-0.871408,5.72,15.19,14.649000000000001,4.674800736794457,8.510169,   -inf,0.0,1.2216,4835,496,315.038,99.69,14.842,14.8172,4.10588,33.4669,,256.5338403188562,8.322722708124305,8.188715373469199
2020-02-08 21:00:25,#0000827,17.44,1.34124,0.073657,-0.872558,5.72,15.21,14.728,4.537883607764152,8.535283999999999,   -inf,0.0,1.2205,4835,496,317.884,100.79,14.934000000000001,14.926,4.11379,33.4454,,258.92874368015754,8.347868515222297,8.166587783564339
2020-02-08 21:30:25,#0000828,17.44,1.34141,0.071229,-0.873029,5.74,15.28,14.724,4.391966478733846,8.492823,   -inf,0.0,1.2168,4835,496,316.538,100.29799999999999,14.902999999999999,14.8772,4.10918,33.4453,,257.8115604228072,8.305730907128881,8.159105961728814
2020-02-08 22:00:25,#0000829,17.43,1.34075,0.07394400000000001,-0.873188,5.74,15.26,14.741,4.282049349703541,8.540184,   -inf,0.0,1.2181,4835,496,316.644,100.383,14.927,14.9102,4.1125300000000005,33.4474,,257.9070276813696,8.353002138852336,8.155840128584192
2020-02-08 22:30:25,#0000830,17.43,1.33971,0.075015,-0.8711139999999999,5.74,15.3,14.769,4.181132220673235,8.558648,   -inf,0.0,1.2147,4835,496,317.625,100.772,14.963,14.9535,4.11521,33.4346,,258.74318711405573,8.371428715217686,8.191266319482887
2020-02-08 23:00:25,#0000831,17.43,1.33909,0.072475,-0.873293,5.72,15.3,14.785,4.09721509164293,8.514007000000001,   -inf,0.0,1.2146,4835,496,316.882,100.559,14.972999999999999,14.9583,4.11629,33.4404,,258.1299661764826,8.32696235044619,8.153156135135035
2020-02-08 23:30:25,#0000832,17.43,1.3392700000000002,0.074745,-0.872575,5.72,15.33,14.78,4.021297962612624,8.55379,   -inf,0.0,1.2148,4835,496,316.452,100.398,14.962,14.9396,4.11381,33.4338,,257.78196412130984,8.36680529188285,8.165914258373398
2020-02-09 00:00:25,#0000833,17.43,1.3383200000000002,0.073249,-0.872441,5.72,15.31,14.805,3.980380833582319,8.527357,   -inf,0.0,1.2156,4835,496,315.54900000000004,100.194,15.0,14.9888,4.11935,33.4419,,257.0530838667014,8.34028580752323,8.1676054324065
2020-02-09 00:30:25,#0000834,17.43,1.33696,0.07138,-0.870035,5.72,15.36,14.841,3.920463704552013,8.494275,   -inf,0.0,1.2116,4835,496,316.778,100.666,15.038,15.0321,4.12275,33.4357,,258.0811252269524,8.307293446805081,8.208919332480528
2020-02-09 01:00:25,#0000835,17.43,1.33683,0.073827,-0.8724629999999999,5.74,15.36,14.845,3.9425465755217077,8.537065,   -inf,0.0,1.2114,4835,496,317.809,100.979,15.030999999999999,15.0119,4.121,33.4371,,258.9108393626841,8.35023122440421,8.166792435421915
2020-02-09 01:30:25,#0000836,17.43,1.33755,0.072568,-0.871519,5.74,15.38,14.825999999999999,3.954629446491402,8.515216,   -inf,0.0,1.2116,4835,496,320.147,101.664,15.005,14.9879,4.11509,33.4041,,260.8587685103504,8.328380770828709,8.18321167783532
2020-02-09 02:00:25,#0000837,17.43,1.33791,0.072171,-0.8687799999999999,5.74,15.34,14.815999999999999,4.046712317461096,8.50838,   -inf,0.0,1.2126,4835,496,317.04,100.665,14.999,14.9834,4.11722,33.4272,,258.28939388029676,8.321468394508805,8.231517583468618
2020-02-09 02:30:25,#0000838,17.43,1.33579,0.071594,-0.869348,5.72,15.39,14.872,4.193795188430792,8.497691,   -inf,0.0,1.2103,4835,496,315.545,100.40100000000001,15.095999999999998,15.1758,4.13503,33.4238,,257.15550271514667,8.310033567900874,8.218497305712363
2020-02-09 03:00:25,#0000839,17.43,1.33151,0.073643,-0.872999,5.72,15.48,14.985999999999999,4.390878059400486,8.532376,   -inf,0.0,1.2042,4835,496,322.968,102.97399999999999,15.190999999999999,15.1848,4.141430000000001,33.4739,,263.12931951873685,8.345785523682546,8.155246687616426
2020-02-09 03:30:25,#0000840,17.42,1.3311,0.073166,-0.8698670000000001,5.74,15.53,14.995999999999999,4.59696093037018,8.523921000000001,   -inf,0.0,1.2052,4835,496,321.125,102.37299999999999,15.185,15.1726,4.14083,33.479,,261.6163152740348,8.337534207361704,8.210255498333325
2020-02-09 04:00:25,#0000841,17.43,1.3308200000000001,0.07309,-0.870658,5.72,15.51,15.004000000000001,4.792043801339874,8.522526,   -inf,0.0,1.2034,4835,496,318.629,101.59299999999999,15.193,15.1811,4.14265,33.4881,,259.5734263748438,8.336145705193756,8.196423907102563
2020-02-09 04:30:25,#0000842,17.42,1.33063,0.07037,-0.87055,5.75,15.55,15.009,4.9491266723095695,8.474897,   -inf,0.0,1.2015,4835,496,317.66700000000003,101.289,15.194,15.1808,4.14265,33.4883,,258.7905865079636,8.288603976723266,8.198319213552846
2020-02-09 05:00:25,#0000843,17.42,1.33075,0.07307000000000001,-0.8724870000000001,5.73,15.53,15.005999999999998,5.073209543279264,8.522148,   -inf,0.0,1.2033,4835,496,315.449,100.572,15.189,15.1755,4.14265,33.4928,,256.9754533831627,8.335835662648728,8.164607898566667
2020-02-09 05:30:25,#0000844,17.42,1.3310799999999998,0.071857,-0.872283,5.72,15.55,14.997,5.140292414248958,8.501026,   -inf,0.0,1.2025,4835,496,313.092,99.802,15.181,15.1665,4.14226,33.497,,255.0457301441478,8.314695709101482,8.168373536851968
2020-02-09 06:00:25,#0000845,17.42,1.33124,0.073882,-0.871851,5.74,15.52,14.993,5.172375285218652,8.536478,   -inf,0.0,1.2039,4835,496,309.95,98.786,15.174000000000001,15.16,4.14154,33.4961,,252.48532808179527,8.350139384077412,8.176013923148464
2020-02-09 06:30:25,#0000846,17.42,1.33154,0.071536,-0.871717,5.72,15.54,14.985,5.157458156188347,8.495541000000001,   -inf,0.0,1.2013,4835,496,309.74,98.699,15.164000000000001,15.1502,4.140569999999999,33.4957,,252.31088358362703,8.309198159416193,8.178503995386206
2020-02-09 07:00:25,#0000847,17.42,1.33202,0.071888,-0.8728319999999999,5.73,15.5,14.972000000000001,5.096541027158041,8.501828999999999,   -inf,0.0,1.205,4835,496,308.029,98.12899999999999,15.152999999999999,15.1363,4.13925,33.4957,,250.9111617753093,8.315448727588567,8.15922896823438
2020-02-09 07:30:25,#0000848,17.42,1.33209,0.072514,-0.871761,5.74,15.52,14.97,4.983623898127736,8.512789999999999,   -inf,0.0,1.2029,4835,496,310.22700000000003,98.831,15.152999999999999,15.1391,4.13932,33.4939,,252.70457707591018,8.326372809952911,8.17788303402748
2020-02-09 08:00:25,#0000849,17.42,1.3321100000000001,0.072038,-0.8720469999999999,5.72,15.5,14.97,4.885706769097431,8.504471,   -inf,0.0,1.2043,4835,496,310.883,99.046,15.157,15.1431,4.13968,33.4938,,253.23989142491385,8.318023430372659,8.172819304360525
