"Current time"	2020/01/22 15:05:23
#0005816	2020/06/06 18:30:25	15.48	 1.17210	0.075998	-0.874481	 5.73	19.98	19.381	 4.818	8.528132	   -inf	 0.0000	 0.7077	4835	496	265.420	92.581	19.510	  19.4306	  4.54871	  33.4681
#0005817	2020/06/06 19:00:25	15.48	 1.17330	0.076911	-0.870522	 5.74	19.91	19.347	 4.833	8.544225	   -inf	 0.0000	 0.7309	4835	496	268.036	93.457	19.490	  19.4293	  4.54818	  33.4647
#0005818	2020/06/06 19:30:25	15.48	 1.17538	0.074476	-0.874032	 5.74	19.86	19.287	 4.831	8.502862	   -inf	 0.0000	 0.7219	4835	496	271.887	94.670	19.422	  19.3565	  4.54173	  33.4700
#0005819	2020/06/06 20:00:25	15.48	 1.17510	0.076766	-0.870512	 5.73	19.81	19.295	 4.762	8.542241	   -inf	 0.0000	 0.7479	4835	496	274.797	95.765	19.465	  19.4547	  4.55097	  33.4673
#0005820	2020/06/06 20:30:25	15.48	 1.17260	0.076105	-0.872688	 5.73	19.88	19.367	 4.675	8.530131	   -inf	 0.0000	 0.7422	4835	496	275.102	96.058	19.562	  19.5683	  4.56159	  33.4636
#0005821	2020/06/06 21:00:25	15.48	 1.16785	0.075972	-0.873122	 5.73	19.95	19.504	 4.587	8.526440	   -inf	 0.0000	 0.7249	4835	496	277.182	97.125	19.737	  19.8050	  4.58333	  33.4526
#0005822	2020/06/06 21:30:25	15.48	 1.16111	0.073884	-0.871345	 5.74	20.11	19.699	 4.481	8.488520	   -inf	 0.0000	 0.7318	4835	496	288.985	101.723	19.965	  20.0056	  4.60224	  33.4471
#0005823	2020/06/06 22:00:25	15.48	 1.15789	0.076066	-0.871121	 5.74	20.25	19.792	 4.444	8.525125	   -inf	 0.0000	 0.7289	4835	496	286.502	100.922	20.001	  19.9764	  4.59977	  33.4502
#0005824	2020/06/06 22:30:25	15.48	 1.15631	0.075626	-0.870701	 5.73	20.35	19.838	 4.385	8.517104	   -inf	 0.0000	 0.7158	4835	496	275.414	97.060	20.024	  19.9177	  4.59548	  33.4620
#0005825	2020/06/06 23:00:25	15.48	 1.15663	0.076333	-0.870412	 5.74	20.31	19.829	 4.346	8.529343	   -inf	 0.0000	 0.7205	4835	496	281.573	99.143	19.980	  19.9309	  4.59529	  33.4500
#0005826	2020/06/06 23:30:25	15.48	 1.15775	0.076962	-0.873706	 5.73	20.32	19.796	 4.298	8.540510	   -inf	 0.0000	 0.7143	4835	496	268.597	94.516	19.949	  19.7933	  4.57847	  33.4223
#0005827	2020/06/07 00:00:25	15.48	 1.15876	0.076395	-0.871056	 5.73	20.28	19.767	 4.371	8.531039	   -inf	 0.0000	 0.9632	4835	496	276.781	97.328	19.914	  19.7837	  4.58037	  33.4454
#0005828	2020/06/07 00:30:25	15.47	 1.15896	0.078136	-0.872648	 5.74	20.25	19.761	 4.415	8.561052	   -inf	 0.0000	 0.7157	4835	496	275.828	97.009	19.922	  19.8688	  4.58572	  33.4213
#0005829	2020/06/07 01:00:25	15.47	 1.15908	0.077498	-0.873219	 5.74	20.29	19.758	 4.524	8.550115	   -inf	 0.0000	 0.7111	4835	496	265.648	93.421	19.919	  19.7572	  4.57947	  33.4592
#0005830	2020/06/07 01:30:25	15.48	 1.15788	0.078367	-0.872331	 5.74	20.17	19.792	 4.670	8.564709	   -inf	 0.0000	 0.7236	4835	496	282.642	99.539	19.990	  20.1045	  4.60837	  33.4185
#0005831	2020/06/07 02:00:25	15.47	 1.15692	0.076872	-0.872587	 5.74	20.31	19.820	 4.810	8.538706	   -inf	 0.0000	 0.7217	4835	496	275.093	96.884	19.992	  19.9480	  4.60073	  33.4807
#0005832	2020/06/07 02:30:25	15.47	 1.16249	0.075612	-0.869199	 5.73	20.21	19.659	 5.013	8.518669	   -inf	 0.0000	 0.7192	4835	496	278.195	97.548	19.772	  19.6845	  4.57200	  33.4561
#0005833	2020/06/07 03:00:25	15.47	 1.16441	0.078868	-0.871811	 5.74	20.11	19.603	 5.208	8.575284	   -inf	 0.0000	 0.7264	4835	496	284.895	99.857	19.752	  19.7290	  4.57799	  33.4696
#0005834	2020/06/07 03:30:25	15.47	 1.16401	0.075194	-0.869249	 5.73	20.11	19.615	 5.332	8.511919	   -inf	 0.0000	 0.7367	4835	496	280.190	98.274	19.786	  19.7786	  4.58139	  33.4578
#0005835	2020/06/07 04:00:25	15.47	 1.16334	0.075655	-0.870098	 5.74	20.14	19.634	 5.447	8.519655	   -inf	 0.0000	 0.7305	4835	496	280.672	98.493	19.811	  19.7961	  4.58460	  33.4701
#0005836	2020/06/07 04:30:25	15.47	 1.16332	0.078154	-0.870214	 5.73	20.14	19.635	 5.565	8.562675	   -inf	 0.0000	 0.7304	4835	496	277.793	97.461	19.800	  19.7768	  4.58321	  33.4742
#0005837	2020/06/07 05:00:25	15.47	 1.16365	0.077965	-0.872729	 5.74	20.14	19.625	 5.647	8.559522	   -inf	 0.0000	 0.7266	4835	496	271.569	95.251	19.786	  19.7545	  4.58035	  33.4685
#0005838	2020/06/07 05:30:25	15.47	 1.16430	0.075993	-0.873302	 5.72	20.12	19.607	 5.666	8.525758	   -inf	 0.0000	 0.7215	4835	496	264.097	92.595	19.767	  19.7327	  4.57832	  33.4694
#0005839	2020/06/07 06:00:25	15.47	 1.16473	0.075641	-0.873894	 5.72	20.10	19.594	 5.604	8.519831	   -inf	 0.0000	 0.7128	4835	496	254.598	89.249	19.758	  19.7383	  4.57925	  33.4725
#0005840	2020/06/07 06:30:25	15.47	 1.16583	0.075941	-0.873300	 5.74	20.09	19.562	 5.523	8.525315	   -inf	 0.0000	 0.7202	4835	496	261.376	91.547	19.716	  19.6631	  4.57158	  33.4698
#0005841	2020/06/07 07:00:25	15.47	 1.16635	0.077865	-0.869272	 5.73	20.05	19.547	 5.417	8.558596	   -inf	 0.0000	 0.7230	4835	496	270.493	94.738	19.714	  19.7039	  4.57520	  33.4668
#0005842	2020/06/07 07:30:25	15.47	 1.16336	0.077441	-0.870463	 5.74	20.11	19.634	 5.220	8.550408	   -inf	 0.0000	 0.7233	4835	496	270.725	95.064	19.843	  19.8638	  4.58957	  33.4567
#0005843	2020/06/07 08:00:25	15.47	 1.15930	0.075751	-0.869910	 5.74	20.20	19.751	 5.060	8.520125	   -inf	 0.0000	 0.7206	4835	496	273.742	96.388	19.981	  20.0633	  4.60394	  33.4151
#0005844	2020/06/07 08:30:25	15.47	 1.15314	0.074533	-0.869702	 5.74	20.32	19.930	 4.875	8.497362	   -inf	 0.0000	 0.7073	4835	496	271.454	95.919	20.158	  20.2346	  4.61920	  33.4032
#0005845	2020/06/07 09:00:25	15.47	 1.15012	0.077630	-0.872463	 5.74	20.42	20.018	 4.646	8.549730	   -inf	 0.0000	 0.7069	4835	496	276.280	97.781	20.238	  20.2995	  4.62417	  33.3922
#0005846	2020/06/07 09:30:25	15.47	 1.14948	0.077023	-0.872127	 5.72	20.51	20.037	 4.497	8.539105	   -inf	 0.0000	 0.6894	4835	496	273.902	96.881	20.208	  20.1572	  4.61247	  33.4100
#0005847	2020/06/07 10:00:25	15.47	 1.14943	0.074260	-0.870264	 5.74	20.52	20.038	 4.325	8.491587	   -inf	 0.0000	 0.6987	4835	496	267.732	94.696	20.207	  20.1816	  4.61507	  33.4117
#0005848	2020/06/07 10:30:25	15.47	 1.15252	0.075341	-0.873479	 5.72	20.45	19.948	 4.223	8.511073	   -inf	 0.0000	 0.6898	4835	496	261.802	92.359	20.077	  20.0060	  4.60220	  33.4465
#0005849	2020/06/07 11:00:25	15.47	 1.15300	0.077316	-0.873423	 5.74	20.40	19.934	 4.060	8.545175	   -inf	 0.0000	 0.6943	4835	496	255.974	90.355	20.105	  20.0838	  4.60613	  33.4167
#0005850	2020/06/07 11:30:25	15.47	 1.15178	0.075888	-0.873254	 5.72	20.43	19.970	 4.017	8.520272	   -inf	 0.0000	 0.6921	4835	496	240.180	84.862	20.154	  20.1624	  4.61237	  33.4049
#0005851	2020/06/07 12:00:25	15.47	 1.15277	0.073143	-0.874036	 5.74	20.47	19.941	 3.915	8.473356	   -inf	 0.0000	 0.6942	4835	496	240.128	84.747	20.097	  20.0428	  4.60195	  33.4152
#0005852	2020/06/07 12:30:25	15.47	 1.15419	0.074001	-0.872871	 5.74	20.41	19.900	 3.830	8.488527	   -inf	 0.0000	 0.6841	4835	496	254.437	89.713	20.050	  20.0057	  4.59942	  33.4241
#0005853	2020/06/07 13:00:25	15.47	 1.15450	0.076850	-0.873420	 5.74	20.40	19.891	 3.781	8.537619	   -inf	 0.0000	 0.7011	4835	496	254.811	89.857	20.057	  20.0286	  4.60035	  33.4135
#0005854	2020/06/07 13:30:25	15.47	 1.15519	0.076372	-0.874747	 5.74	20.39	19.871	 3.699	8.529594	   -inf	 0.0000	 0.7034	4835	496	251.161	88.513	20.024	  19.9825	  4.59779	  33.4293
#0005855	2020/06/07 14:00:25	15.47	 1.15540	0.076586	-0.873778	 5.73	20.37	19.864	 3.692	8.533347	   -inf	 0.0000	 0.6905	4835	496	246.221	86.786	20.032	  20.0173	  4.59976	  33.4177
#0005856	2020/06/07 14:30:25	15.47	 1.15527	0.073091	-0.871689	 5.74	20.37	19.868	 3.700	8.473181	   -inf	 0.0000	 0.6859	4835	496	245.108	86.398	20.035	  19.9944	  4.59823	  33.4233
#0005857	2020/06/07 15:00:25	15.47	 1.15504	0.073380	-0.871235	 5.73	20.38	19.875	 3.731	8.478089	   -inf	 0.0000	 0.6907	4835	496	238.978	84.250	20.042	  20.0067	  4.59889	  33.4190
#0005858	2020/06/07 15:30:25	15.47	 1.15490	0.076472	-0.874797	 5.73	20.38	19.879	 3.843	8.531224	   -inf	 0.0000	 0.6991	4835	496	240.839	84.905	20.042	  20.0066	  4.59814	  33.4130
#0005859	2020/06/07 16:00:25	15.47	 1.18247	0.073697	-0.873724	 5.74	19.94	19.084	 4.046	8.491480	   -inf	 0.0000	 0.7437	4835	496	277.814	96.068	19.080	  19.0528	  4.49872	  33.3582
#0005860	2020/06/07 16:30:25	15.47	 1.18880	0.076191	-0.873617	 5.74	19.55	18.903	 4.145	8.536346	   -inf	 0.0000	 0.7367	4835	496	278.548	96.218	19.027	  19.2032	  4.50657	  33.3025
#0005861	2020/06/07 17:00:25	15.47	 1.19787	0.076927	-0.873264	 5.74	19.30	18.645	 4.332	8.551684	   -inf	 0.0000	 0.7500	4835	496	277.972	95.450	18.734	  18.5103	  4.46166	  33.4875
#0005862	2020/06/07 17:30:25	15.47	 1.19918	0.077471	-0.873175	 5.74	19.20	18.608	 4.492	8.561476	   -inf	 0.0000	 0.7757	4835	496	278.144	95.567	18.764	  18.7975	  4.47483	  33.3650
#0005863	2020/06/07 18:00:25	15.47	 1.19795	0.077331	-0.871115	 5.74	19.23	18.643	 4.613	8.558691	   -inf	 0.0000	 0.7764	4835	496	279.492	96.132	18.815	  18.7770	  4.47972	  33.4224
#0005864	2020/06/07 18:30:25	15.47	 1.19518	0.076356	-0.871168	 5.72	19.27	18.722	 4.709	8.541055	   -inf	 0.0000	 0.7692	4835	496	278.939	96.137	18.916	  18.9017	  4.49349	  33.4364
#0005865	2020/06/07 19:00:25	15.47	 1.19314	0.078490	-0.869930	 5.74	19.31	18.780	 4.808	8.577295	   -inf	 0.0000	 0.7771	4835	496	281.428	97.099	18.969	  18.9569	  4.49859	  33.4343
#0005866	2020/06/07 19:30:25	15.47	 1.19129	0.078106	-0.872628	 5.73	19.36	18.832	 4.850	8.570117	   -inf	 0.0000	 0.7479	4835	496	277.252	95.753	19.018	  18.9934	  4.50053	  33.4210
#0005867	2020/06/07 20:00:25	15.47	 1.18980	0.076973	-0.869976	 5.74	19.39	18.875	 4.849	8.550132	   -inf	 0.0000	 0.7472	4835	496	283.430	97.970	19.060	  19.0390	  4.50611	  33.4306
#0005868	2020/06/07 20:30:25	15.47	 1.18897	0.076126	-0.869632	 5.73	19.42	18.898	 4.809	8.535265	   -inf	 0.0000	 0.7520	4835	496	284.947	98.518	19.072	  19.0314	  4.50499	  33.4274
#0005869	2020/06/07 21:00:25	15.47	 1.18817	0.078440	-0.869843	 5.74	19.45	18.921	 4.747	8.574969	   -inf	 0.0000	 0.7508	4835	496	284.979	98.584	19.099	  19.0603	  4.50724	  33.4228
#0005870	2020/06/07 21:30:25	15.47	 1.18871	0.075190	-0.870436	 5.74	19.42	18.906	 4.662	8.519035	   -inf	 0.0000	 0.7430	4835	496	284.121	98.227	19.069	  19.0269	  4.50043	  33.3931
#0005871	2020/06/07 22:00:25	15.47	 1.18377	0.076744	-0.871846	 5.74	19.49	19.047	 4.587	8.544412	   -inf	 0.0000	 0.7465	4835	496	287.798	99.901	19.269	  19.2672	  4.52662	  33.4169
#0005872	2020/06/07 22:30:25	15.47	 1.18066	0.077420	-0.871947	 5.73	19.61	19.136	 4.534	8.555161	   -inf	 0.0000	 0.7273	4835	496	300.518	104.448	19.332	  19.2973	  4.53113	  33.4300
#0005873	2020/06/07 23:00:25	15.47	 1.17880	0.077488	-0.872270	 5.73	19.65	19.189	 4.523	8.555779	   -inf	 0.0000	 0.7495	4835	496	298.982	104.017	19.381	  19.3494	  4.53642	  33.4319
#0005874	2020/06/07 23:30:25	15.47	 1.17870	0.076213	-0.872216	 5.74	19.67	19.192	 4.411	8.533770	   -inf	 0.0000	 0.7312	4835	496	302.882	105.324	19.357	  19.3101	  4.53249	  33.4310
#0005875	2020/06/08 00:00:25	15.47	 1.17715	0.075911	-0.872507	 5.74	19.72	19.237	 4.427	8.528110	   -inf	 0.0000	 0.7275	4835	496	306.537	106.746	19.427	  19.3886	  4.53732	  33.4079
#0005876	2020/06/08 00:30:25	15.47	 1.17932	0.074372	-0.872567	 5.74	19.75	19.174	 4.460	8.502216	   -inf	 0.0000	 0.7493	4835	496	297.599	103.428	19.329	  19.0411	  4.50634	  33.4309
#0005877	2020/06/08 01:00:25	15.47	 1.18109	0.073831	-0.873292	 5.72	19.71	19.124	 4.531	8.493402	   -inf	 0.0000	 0.7312	4835	496	275.309	95.529	19.250	  19.0566	  4.50676	  33.4219
#0005878	2020/06/08 01:30:25	15.47	 1.18184	0.077735	-0.869547	 5.72	19.59	19.102	 4.568	8.560939	   -inf	 0.0000	 0.7469	4835	496	274.825	95.382	19.261	  19.1537	  4.51401	  33.4038
#0005879	2020/06/08 02:00:25	15.46	 1.18268	0.077523	-0.871139	 5.74	19.58	19.078	 4.626	8.557530	   -inf	 0.0000	 0.7475	4835	496	280.283	97.222	19.233	  19.1461	  4.51536	  33.4211
#0005880	2020/06/08 02:30:25	15.47	 1.17922	0.077693	-0.869063	 5.74	19.61	19.177	 4.804	8.559440	   -inf	 0.0000	 0.7486	4835	496	286.987	99.866	19.392	  19.4467	  4.54484	  33.4233
#0005881	2020/06/08 03:00:25	15.46	 1.17295	0.077431	-0.870041	 5.73	19.76	19.357	 4.945	8.553081	   -inf	 0.0000	 0.7414	4835	496	289.619	101.203	19.600	  19.6495	  4.56084	  33.3925
#0005882	2020/06/08 03:30:25	15.47	 1.17146	0.075898	-0.871586	 5.74	19.86	19.400	 5.090	8.526222	   -inf	 0.0000	 0.9720	4835	496	283.083	98.909	19.594	  19.5326	  4.54818	  33.3820
#0005883	2020/06/08 04:00:25	15.47	 1.16619	0.078234	-0.870060	 5.74	20.00	19.552	 5.196	8.564903	   -inf	 0.0000	 0.7177	4835	496	273.601	95.938	19.773	  19.7833	  4.57938	  33.4376
#0005884	2020/06/08 04:30:25	15.46	 1.16570	0.075889	-0.873865	 5.73	20.03	19.566	 5.272	8.524387	   -inf	 0.0000	 0.7380	4835	496	258.923	90.727	19.737	  19.7109	  4.57200	  33.4350
#0005885	2020/06/08 05:00:25	15.47	 1.16629	0.077691	-0.869672	 5.73	19.99	19.549	 5.408	8.555580	   -inf	 0.0000	 0.7171	4835	496	259.059	90.728	19.712	  19.6908	  4.57058	  33.4394
#0005886	2020/06/08 05:30:25	15.46	 1.16725	0.077022	-0.871112	 5.74	19.99	19.521	 5.479	8.544350	   -inf	 0.0000	 0.7249	4835	496	263.290	92.149	19.679	  19.6628	  4.56785	  33.4394
#0005887	2020/06/08 06:00:25	15.47	 1.16771	0.074369	-0.872684	 5.74	19.99	19.508	 5.577	8.498796	   -inf	 0.0000	 0.7419	4835	496	266.276	93.187	19.675	  19.6461	  4.56793	  33.4534
#0005888	2020/06/08 06:30:25	15.46	 1.16815	0.073834	-0.872354	 5.72	19.98	19.495	 5.511	8.489714	   -inf	 0.0000	 0.7367	4835	496	264.334	92.479	19.659	  19.6335	  4.56604	  33.4480
#0005889	2020/06/08 07:00:25	15.46	 1.16839	0.074553	-0.873490	 5.74	19.98	19.488	 5.478	8.502166	   -inf	 0.0000	 0.7351	4835	496	266.149	93.106	19.655	  19.6320	  4.56366	  33.4297
#0005890	2020/06/08 07:30:25	15.46	 1.16990	0.073152	-0.871953	 5.74	19.98	19.445	 5.369	8.478461	   -inf	 0.0000	 0.7250	4835	496	261.730	91.444	19.592	  19.5061	  4.55071	  33.4240
#0005891	2020/06/08 08:00:25	15.46	 1.16843	0.075564	-0.869725	 5.73	19.97	19.487	 5.226	8.519589	   -inf	 0.0000	 0.7139	4835	496	260.751	91.246	19.671	  19.6840	  4.56904	  33.4322
#0005892	2020/06/08 08:30:25	15.46	 1.16454	0.077303	-0.872611	 5.74	20.07	19.600	 5.065	8.548383	   -inf	 0.0000	 0.9663	4835	496	263.566	92.500	19.816	  19.8352	  4.58309	  33.4266
#0005893	2020/06/08 09:00:25	15.46	 1.15826	0.076719	-0.872105	 5.74	20.24	19.782	 4.907	8.536473	   -inf	 0.0000	 0.7173	4835	496	266.125	93.771	20.016	  20.0481	  4.60110	  33.4041
#0005894	2020/06/08 09:30:25	15.46	 1.15991	0.076646	-0.872034	 5.74	20.24	19.734	 4.733	8.535697	   -inf	 0.0000	 0.7146	4835	496	264.118	92.845	19.898	  19.8661	  4.58412	  33.4104
#0005895	2020/06/08 10:00:25	15.46	 1.15311	0.074811	-0.869968	 5.74	20.31	19.931	 4.581	8.502129	   -inf	 0.0000	 0.7020	4835	496	272.233	96.204	20.163	  20.2556	  4.61956	  33.3896
#0005896	2020/06/08 10:30:25	15.46	 1.15171	0.074396	-0.869481	 5.73	20.42	19.972	 4.417	8.494592	   -inf	 0.0000	 0.7007	4835	496	266.805	94.293	20.167	  20.1665	  4.61170	  33.3963
#0005897	2020/06/08 11:00:25	15.46	 1.15498	0.076305	-0.870603	 5.72	20.38	19.877	 4.297	8.528389	   -inf	 0.0000	 0.6987	4835	496	253.304	89.250	20.014	  19.9547	  4.59188	  33.4033
#0005898	2020/06/08 11:30:25	15.46	 1.15718	0.076747	-0.873408	 5.73	20.32	19.813	 4.145	8.536629	   -inf	 0.0000	 0.9601	4835	496	248.253	87.375	19.960	  19.9159	  4.58390	  33.3690
#0005899	2020/06/08 12:00:25	15.46	 1.15568	0.074520	-0.873967	 5.73	20.34	19.856	 4.035	8.497881	   -inf	 0.0000	 0.6974	4835	496	236.850	83.494	20.039	  20.0424	  4.59954	  33.3960
#0005900	2020/06/08 12:30:25	15.46	 1.15512	0.074142	-0.871295	 5.73	20.38	19.873	 3.949	8.491215	   -inf	 0.0000	 0.7018	4835	496	240.337	84.733	20.045	  20.0107	  4.59424	  33.3779
#0005901	2020/06/08 13:00:25	15.46	 1.15622	0.076019	-0.874472	 5.74	20.36	19.841	 3.834	8.523821	   -inf	 0.0000	 0.6920	4835	496	246.508	86.814	19.990	  19.9239	  4.58893	  33.4037
#0005902	2020/06/08 13:30:25	15.46	 1.15658	0.074194	-0.870690	 5.74	20.33	19.830	 3.789	8.492541	   -inf	 0.0000	 0.6878	4835	496	255.472	89.973	19.991	  19.9694	  4.59357	  33.4053
#0005903	2020/06/08 14:00:25	15.46	 1.15646	0.075886	-0.870457	 5.74	20.33	19.834	 3.761	8.521614	   -inf	 0.0000	 0.7009	4835	496	250.835	88.363	20.004	  19.9862	  4.59533	  33.4064
#0005904	2020/06/08 14:30:25	15.46	 1.15691	0.076615	-0.873537	 5.74	20.33	19.821	 3.707	8.534294	   -inf	 0.0000	 0.7008	4835	496	252.262	88.814	19.975	  19.9302	  4.59057	  33.4121
#0005905	2020/06/08 15:00:25	15.46	 1.15729	0.073486	-0.870225	 5.74	20.31	19.810	 3.709	8.480571	   -inf	 0.0000	 0.7013	4835	496	248.766	87.578	19.972	  19.9413	  4.59100	  33.4067
#0005906	2020/06/08 15:30:25	15.46	 1.15742	0.076576	-0.874059	 5.73	20.32	19.806	 3.729	8.533758	   -inf	 0.0000	 0.7037	4835	496	245.431	86.399	19.969	  19.9318	  4.58913	  33.3990
#0005907	2020/06/08 16:00:25	15.46	 1.15759	0.076353	-0.872653	 5.74	20.30	19.801	 3.789	8.529979	   -inf	 0.0000	 0.7089	4835	496	243.759	85.812	19.970	  19.9437	  4.59112	  33.4058
#0005908	2020/06/08 16:30:25	15.46	 1.17429	0.073482	-0.873088	 5.72	20.25	19.319	 3.960	8.485426	   -inf	 0.0000	 0.6865	4835	496	253.706	88.168	19.326	  18.8785	  4.48402	  33.3763
#0005909	2020/06/08 17:00:25	15.46	 1.19085	0.074734	-0.874221	 5.72	19.57	18.845	 4.119	8.511792	   -inf	 0.0000	 0.7273	4835	496	277.082	95.493	18.914	  18.6461	  4.47061	  33.4522
#0005910	2020/06/08 17:30:25	15.46	 1.19477	0.076845	-0.871122	 5.74	19.37	18.733	 4.235	8.549376	   -inf	 0.0000	 0.7500	4835	496	280.228	96.450	18.849	  18.7234	  4.47535	  33.4292
#0005911	2020/06/08 18:00:25	15.46	 1.19733	0.074662	-0.872012	 5.72	19.22	18.661	 4.382	8.512415	   -inf	 0.0000	 0.7756	4835	496	278.456	95.739	18.797	  18.7592	  4.47620	  33.4074
#0005912	2020/06/08 18:30:25	15.46	 1.19706	0.076121	-0.872537	 5.74	19.22	18.668	 4.531	8.537534	   -inf	 0.0000	 0.7709	4835	496	276.269	95.049	18.829	  18.7875	  4.47880	  33.4062
#0005913	2020/06/08 19:00:25	15.46	 1.19389	0.077745	-0.870498	 5.72	19.29	18.758	 4.644	8.564657	   -inf	 0.0000	 0.7513	4835	496	275.265	94.955	18.959	  18.9719	  4.49508	  33.3931
#0005914	2020/06/08 19:30:25	15.46	 1.19236	0.075139	-0.870934	 5.74	19.33	18.802	 4.735	8.519217	   -inf	 0.0000	 0.7487	4835	496	276.551	95.440	18.981	  18.9541	  4.49524	  33.4087
#0005915	2020/06/08 20:00:25	15.46	 1.19139	0.074270	-0.872848	 5.74	19.35	18.830	 4.787	8.503942	   -inf	 0.0000	 0.7520	4835	496	272.360	94.036	19.003	  18.9809	  4.49673	  33.3995
#0005916	2020/06/08 20:30:25	15.46	 1.18974	0.075632	-0.872821	 5.74	19.38	18.877	 4.812	8.526974	   -inf	 0.0000	 0.7436	4835	496	271.309	93.792	19.066	  19.0584	  4.50509	  33.4065
#0005917	2020/06/08 21:00:25	15.46	 1.18742	0.076947	-0.871750	 5.74	19.44	18.943	 4.815	8.548988	   -inf	 0.0000	 0.7671	4835	496	274.476	95.031	19.141	  19.1411	  4.51082	  33.3874
#0005918	2020/06/08 21:30:25	15.46	 1.18801	0.076713	-0.873209	 5.73	19.52	18.926	 4.756	8.545125	   -inf	 0.0000	 0.7581	4835	496	270.520	93.576	19.096	  18.9798	  4.49553	  33.3903
#0005919	2020/06/08 22:00:25	15.46	 1.18948	0.076494	-0.871691	 5.72	19.48	18.884	 4.718	8.541775	   -inf	 0.0000	 0.7529	4835	496	270.557	93.451	19.023	  18.8394	  4.48174	  33.3889
#0005920	2020/06/08 22:30:25	15.46	 1.18966	0.074164	-0.871558	 5.73	19.38	18.879	 4.689	8.501607	   -inf	 0.0000	 0.7618	4835	496	273.894	94.606	19.024	  18.9481	  4.48906	  33.3622
#0005921	2020/06/08 23:00:25	15.46	 1.18875	0.075589	-0.871869	 5.74	19.41	18.905	 4.605	8.525944	   -inf	 0.0000	 0.7512	4835	496	270.747	93.599	19.066	  19.0033	  4.49848	  33.3960
#0005922	2020/06/08 23:30:25	15.46	 1.18606	0.075742	-0.873122	 5.72	19.44	18.981	 4.579	8.527805	   -inf	 0.0000	 0.7444	4835	496	288.805	100.051	19.170	  19.1602	  4.51168	  33.3793
#0005923	2020/06/09 00:00:25	15.46	 1.18081	0.075339	-0.871059	 5.72	19.56	19.132	 4.557	8.519320	   -inf	 0.0000	 0.7477	4835	496	289.252	100.612	19.371	  19.3623	  4.53465	  33.4069
#0005924	2020/06/09 00:30:25	15.46	 1.17601	0.079141	-0.867687	 5.73	19.73	19.269	 4.531	8.583451	   -inf	 0.0000	 0.7403	4835	496	301.863	105.266	19.497	  19.4786	  4.54838	  33.4269
#0005925	2020/06/09 01:00:25	15.46	 1.17845	0.076518	-0.871061	 5.73	19.78	19.199	 4.481	8.538948	   -inf	 0.0000	 0.7350	4835	496	287.584	99.929	19.320	  18.9304	  4.49249	  33.4049
#0005926	2020/06/09 01:30:25	15.46	 1.18353	0.072464	-0.874380	 5.73	19.72	19.054	 4.512	8.470519	   -inf	 0.0000	 0.7331	4835	496	272.976	94.527	19.149	  18.8834	  4.48654	  33.3933
#0005927	2020/06/09 02:00:25	15.46	 1.18468	0.072834	-0.873923	 5.73	19.57	19.021	 4.568	8.477242	   -inf	 0.0000	 0.7500	4835	496	256.964	89.008	19.164	  19.0106	  4.49632	  33.3722
#0005928	2020/06/09 02:30:25	15.46	 1.18437	0.074837	-0.872508	 5.73	19.54	19.030	 4.631	8.511691	   -inf	 0.0000	 0.7552	4835	496	270.706	93.861	19.213	  19.1546	  4.50954	  33.3660
#0005929	2020/06/09 03:00:25	15.46	 1.18255	0.076529	-0.870463	 5.72	19.54	19.082	 4.711	8.540339	   -inf	 0.0000	 0.7458	4835	496	283.047	98.254	19.270	  19.2720	  4.52576	  33.4060
#0005930	2020/06/09 03:30:25	15.46	 1.17741	0.075763	-0.872148	 5.74	19.68	19.229	 4.850	8.525638	   -inf	 0.0000	 0.7432	4835	496	281.756	98.203	19.472	  19.5178	  4.54884	  33.3993
#0005931	2020/06/09 04:00:25	15.46	 1.17688	0.076448	-0.871380	 5.73	19.73	19.244	 4.941	8.537282	   -inf	 0.0000	 0.7415	4835	496	267.093	92.990	19.417	  19.3787	  4.53738	  33.4163
#0005932	2020/06/09 04:30:25	15.46	 1.17955	0.073680	-0.873764	 5.74	19.66	19.168	 5.065	8.490354	   -inf	 0.0000	 0.9779	4835	496	265.761	92.351	19.323	  19.3063	  4.52828	  33.3992
#0005933	2020/06/09 05:00:25	15.46	 1.18519	0.074380	-0.873067	 5.73	19.57	19.006	 5.149	8.504054	   -inf	 0.0000	 0.7518	4835	496	269.703	93.340	19.121	  19.0118	  4.50184	  33.4171
#0005934	2020/06/09 05:30:25	15.46	 1.19077	0.074381	-0.872479	 5.74	19.42	18.847	 5.246	8.505670	   -inf	 0.0000	 0.7660	4835	496	272.646	94.047	18.958	  18.7961	  4.48314	  33.4355
#0005935	2020/06/09 06:00:25	15.45	 1.19693	0.075977	-0.874301	 5.73	19.24	18.672	 5.346	8.535015	   -inf	 0.0000	 0.7831	4835	496	272.159	93.555	18.787	  18.7131	  4.47243	  33.4132
#0005936	2020/06/09 06:30:25	15.45	 1.20006	0.077275	-0.871190	 5.74	19.15	18.584	 5.390	8.558336	   -inf	 0.0000	 0.7768	4835	496	271.960	93.346	18.713	  18.6438	  4.46514	  33.4083
#0005937	2020/06/09 07:00:25	15.45	 1.20452	0.073386	-0.873797	 5.72	19.05	18.457	 5.402	8.492421	   -inf	 0.0000	 0.7813	4835	496	269.533	92.262	18.579	  18.4935	  4.45100	  33.4116
